segment_id,char_range,frame_range,speaker_id,meta
7edea2bc-653d-4dfc-b1fe-cb4331888d78,"[140441,140459)","[250259,250294)",T3_GP1,"{""sent_id"": ""a779"", ""start"": ""10010.369999999999"", ""end"": ""10011.77"", ""text"": ""ah die spekulation""}"
80944f0e-878a-4b5e-986b-a59947e82e23,"[140460,140468)","[250315,250338)",T3_GP1,"{""sent_id"": ""a780"", ""start"": ""10012.630000000001"", ""end"": ""10013.53"", ""text"": ""es git o""}"
7ca435d4-ecfd-4a61-9fb2-981600cdd519,"[140469,140486)","[250356,250380)",T3_GP1,"{""sent_id"": ""a781"", ""start"": ""10014.26"", ""end"": ""10015.22"", ""text"": ""ja du weisch \u00c3\u00a4be""}"
6e10bce2-23bc-4559-a41d-ab66d111739d,"[140487,140548)","[250382,250496)",T3_GP1,"{""sent_id"": ""a782"", ""start"": ""10015.3"", ""end"": ""10019.869999999999"", ""text"": ""dolan twins james charles u i weiss ni \u00c3\u00b6b d emma chamberlain""}"
e605a086-3ef9-487b-9b1b-9bd86c21523b,"[140549,140580)","[250545,250594)",T3_GP1,"{""sent_id"": ""a783"", ""start"": ""10021.81"", ""end"": ""10023.79"", ""text"": ""egau nei d\u00c3\u00a8s si d\u00c3\u00a8s si mau so""}"
b56d3129-b43d-4310-96a7-9313360c1d98,"[140581,140642)","[250608,250702)",T3_GP1,"{""sent_id"": ""a784"", ""start"": ""10024.34"", ""end"": ""10028.119999999999"", ""text"": ""si hei sech sister squad gnannt u si so best friends gsi oder""}"
9bc3f36d-de61-4d9d-a7ff-1cbf7217e22f,"[140643,140706)","[250707,250779)",T3_GP1,"{""sent_id"": ""a785"", ""start"": ""10028.3"", ""end"": ""10031.16"", ""text"": ""isch ja logisch gsi dass d\u00c3\u00a8s nid l\u00c3\u00a4ng h\u00c3\u00a4bt wes so gross wird""}"
ffe1c149-d07d-4431-82ea-89e99cd22379,"[140707,140750)","[250798,250858)",T3_GP1,"{""sent_id"": ""a786"", ""start"": ""10031.94"", ""end"": ""10034.35"", ""text"": ""u n\u00c3\u00a4r hets \u00c3\u00a4be o so mega spekulatione g\u00c3\u00a4""}"
55abc070-eb7e-40a0-a50b-bc25f7051627,"[140751,140780)","[250887,250947)",T3_GP1,"{""sent_id"": ""a787"", ""start"": ""10035.5"", ""end"": ""10037.880000000001"", ""text"": ""vo zw\u00c3\u00b6ine das ethan und emma""}"
f02f2a5b-082c-4c49-8b18-e1a2f4dc283d,"[140781,140789)","[250953,250982)",T3_GP1,"{""sent_id"": ""a788"", ""start"": ""10038.15"", ""end"": ""10039.28"", ""text"": ""z\u00c3\u00a4me si""}"
d5fa2e23-81f0-42f0-aaa6-d708c6febe56,"[140790,140827)","[250985,251043)",T3_GP1,"{""sent_id"": ""a789"", ""start"": ""10039.41"", ""end"": ""10041.74"", ""text"": ""u g\u00c3\u00a4u si hei nie \u00c3\u00b6ppis gseit nie so""}"
3ce03470-f0b6-4c67-9e2d-5d07c0b1e4e8,"[140828,140844)","[251108,251142)",T3_GP1,"{""sent_id"": ""a790"", ""start"": ""10044.35"", ""end"": ""10045.7"", ""text"": ""ja und o nie wei""}"
690cd162-6872-4fa1-a6a3-9cd67ff777b5,"[140845,140917)","[251146,251255)",T3_GP1,"{""sent_id"": ""a791"", ""start"": ""10045.85"", ""end"": ""10050.22"", ""text"": ""wiu er se mau agluegt het u gl\u00c3\u00a4chlet het n\u00c3\u00a4r au gad so oh oh mein gott""}"
4b17ae67-4ade-4a8c-8034-f209438792c4,"[140918,140958)","[251256,251310)",T3_GP1,"{""sent_id"": ""a792"", ""start"": ""10050.27"", ""end"": ""10052.42"", ""text"": ""(UNVERST\u00c3\u201eNDLICH) u weiss ni was aues so""}"
822752dc-ec85-495f-b128-08f4e1fb2b55,"[140959,140974)","[251320,251371)",T3_GP1,"{""sent_id"": ""a793"", ""start"": ""10052.83"", ""end"": ""10054.85"", ""text"": ""mega schlimm ja""}"
0495df6c-6f48-42f7-a3fc-3fa150784ff2,"[140975,140981)","[251398,251414)",T3_GP1,"{""sent_id"": ""a794"", ""start"": ""10055.92"", ""end"": ""10056.57"", ""text"": ""u n\u00c3\u00a4r""}"
c1397bfb-b4a2-4ac0-83fb-c01b93672c35,"[140982,140998)","[251430,251466)",T3_GP1,"{""sent_id"": ""a795"", ""start"": ""10057.22"", ""end"": ""10058.66"", ""text"": ""o mit dem andere""}"
e6bf9f14-5f6e-404e-b569-2e1d2119a776,"[140999,141019)","[251483,251511)",T3_GP1,"{""sent_id"": ""a796"", ""start"": ""10059.34"", ""end"": ""10060.47"", ""text"": ""irgendwie i weiss ni""}"
e1c411aa-8ed3-4618-8842-27d2a07734db,"[141020,141089)","[251521,251625)",T3_GP1,"{""sent_id"": ""a797"", ""start"": ""10060.84"", ""end"": ""10065.03"", ""text"": ""zum teil n\u00c3\u00a4r komment\u00c3\u00a4r u n\u00c3\u00a4r d\u00c3\u00a8s ganze drama mit james charles da""}"
b705883c-0f53-4b67-9636-ec1e4b20710b,"[141090,141162)","[251638,251726)",T3_GP1,"{""sent_id"": ""a798"", ""start"": ""10065.53"", ""end"": ""10069.04"", ""text"": ""u n\u00c3\u00a4r d\u00c3\u00a8s isch o huere schn\u00c3\u00a4 tschudigung o mega schn\u00c3\u00a4u usenang gange""}"
5b9c7113-f5eb-467f-8331-90e52dfc3ced,"[141163,141165)","[251741,251757)",T3_GP1,"{""sent_id"": ""a799"", ""start"": ""10069.66"", ""end"": ""10070.28"", ""text"": ""ja""}"
7bc405cb-b5c4-42ae-a0c4-17b92b2e6cec,"[141166,141265)","[251785,251918)",T3_GP1,"{""sent_id"": ""a800"", ""start"": ""10071.4"", ""end"": ""10076.75"", ""text"": ""u n\u00c3\u00a4r hei sie sis nume no dr\u00c3\u00bc gsi u n\u00c3\u00a4chher (i)schs isch pl\u00c3\u00b6tzlech jede alleini gsi ussert haut""}"
bf43152c-c3ab-475f-9c32-3336cfe75bec,"[141266,141309)","[251920,251979)",T3_GP1,"{""sent_id"": ""a801"", ""start"": ""10076.82"", ""end"": ""10079.19"", ""text"": ""zwillinge w\u00c3\u00bcu ja es si br\u00c3\u00bcetsche oder die""}"
a1310d1b-56b1-4e56-a5bb-1dd069ff7a0b,"[141310,141312)","[252002,252013)",T3_GP1,"{""sent_id"": ""a802"", ""start"": ""10080.11"", ""end"": ""10080.52"", ""text"": ""ja""}"
759c6b96-90a1-4bb7-a6f0-f75cde3fe3bb,"[141313,141378)","[252064,252140)",T3_GP1,"{""sent_id"": ""a803"", ""start"": ""10082.59"", ""end"": ""10085.6"", ""text"": ""u itz si aui wieder am usraste w\u00c3\u00bcu sie itz \u00c3\u00a4be mit dem tiktoker""}"
1d429cef-0abb-411e-a9d0-11eb0b4e7a05,"[141379,141432)","[252145,252229)",T3_GP1,"{""sent_id"": ""a804"", ""start"": ""10085.83"", ""end"": ""10089.17"", ""text"": ""befr\u00c3\u00bcndet isch u aui meine sie sige z\u00c3\u00a4me u so u itz""}"
0e44884c-3aca-4d30-b3a2-5e8df5666a8c,"[141433,141504)","[252233,252317)",T3_GP1,"{""sent_id"": ""a805"", ""start"": ""10089.32"", ""end"": ""10092.71"", ""text"": ""bi jedem kommentar immer so weisch m\u00c3\u00a4ngisch si komment\u00c3\u00a4r w\u00c3\u00bcrk lustig""}"
96fe32c4-eb70-4475-9cc8-0b4940fa4c7e,"[141505,141513)","[252327,252340)",T3_GP1,"{""sent_id"": ""a806"", ""start"": ""10093.09"", ""end"": ""10093.619999999999"", ""text"": ""aber itz""}"
696a5f67-41a4-47d5-ae65-7c25d664f5b7,"[141514,141555)","[252347,252411)",T3_GP1,"{""sent_id"": ""a807"", ""start"": ""10093.880000000001"", ""end"": ""10096.45"", ""text"": ""alli komment\u00c3\u00a4r si irgendeso oh mein gott""}"
596f4d86-cf68-41c2-806d-64f557dd7275,"[141556,141590)","[252415,252464)",T3_GP1,"{""sent_id"": ""a808"", ""start"": ""10096.61"", ""end"": ""10098.56"", ""text"": ""ob sie itz mit ihm z\u00c3\u00a4me isch u so""}"
d482d9c2-1e33-4084-a0a9-147571e02adf,"[141591,141624)","[252466,252505)",T3_GP1,"{""sent_id"": ""a809"", ""start"": ""10098.67"", ""end"": ""10100.22"", ""text"": ""ja u was \u00c3\u00a4ch itz dr anger d\u00c3\u00a4nkt""}"
23186b7b-4da0-48ce-b811-e48b6952bbd5,"[141625,141639)","[252516,252544)",T3_GP1,"{""sent_id"": ""a810"", ""start"": ""10100.66"", ""end"": ""10101.77"", ""text"": ""u n\u00c3\u00a4r het der""}"
d4378cb4-5d05-4832-b8ba-9315c6a21a83,"[141640,141748)","[252586,252705)",T3_GP1,"{""sent_id"": ""a811"", ""start"": ""10103.44"", ""end"": ""10108.2"", ""text"": ""dolan twins hei ja s\u00c3\u00bcsch jede zisti \u00c3\u00b6ppis posted u sie hei gseit n\u00c3\u00a4r z viu stress d\u00c3\u00a8s wei sie n\u00c3\u00bcm mache""}"
ef1cc47b-ae6f-4b04-8ecd-594937bbff00,"[141749,141760)","[252718,252748)",T3_GP1,"{""sent_id"": ""a812"", ""start"": ""10108.73"", ""end"": ""10109.95"", ""text"": ""sie m\u00c3\u00bcesse""}"
7dcd8680-1e32-4efc-8733-c683bfe465c9,"[141761,141844)","[252770,252897)",T3_GP1,"{""sent_id"": ""a813"", ""start"": ""10110.81"", ""end"": ""10115.89"", ""text"": ""psychisch haut chli zyt f\u00c3\u00bcr sich n\u00c3\u00a4h zum mau psyche so chli ja weisch wieni meine""}"
ad615bee-0d69-441b-9cb2-1a15d96bcce5,"[141845,141902)","[252934,253012)",T3_GP1,"{""sent_id"": ""a814"", ""start"": ""10117.380000000001"", ""end"": ""10120.51"", ""text"": ""u n\u00c3\u00a4chher het er so letschti \u00c3\u00b6ppis twitteret so vo wege""}"
413965aa-0e85-4166-a1e1-6e70bb2546ad,"[141903,141918)","[253017,253046)",T3_GP1,"{""sent_id"": ""a815"", ""start"": ""10120.7"", ""end"": ""10121.869999999999"", ""text"": ""ja \u00c3\u00a4r sig froh""}"
65f3c4cf-6697-49a1-9673-5eded590d0cf,"[141919,141975)","[253056,253121)",T3_GP1,"{""sent_id"": ""a816"", ""start"": ""10122.26"", ""end"": ""10124.869999999999"", ""text"": ""f\u00c3\u00bcr aues schlechte won ihm jemaus passiert isch w\u00c3\u00bcu er""}"
5005d8ee-fe24-457c-afc9-9c58b1ecb967,"[141976,141979)","[253143,253154)",T3_GP1,"{""sent_id"": ""a817"", ""start"": ""10125.73"", ""end"": ""10126.17"", ""text"": ""wie""}"
c6cb043e-8af5-4d45-acc4-ab7262196059,"[141980,142039)","[253158,253229)",T3_GP1,"{""sent_id"": ""a818"", ""start"": ""10126.33"", ""end"": ""10129.16"", ""text"": ""sech kenneglehrt het u itz weiss was er f\u00c3\u00bcr ne person isch""}"
57163004-9931-47f2-a1f6-bded59df9606,"[142040,142070)","[253238,253294)",T3_GP1,"{""sent_id"": ""a819"", ""start"": ""10129.52"", ""end"": ""10131.77"", ""text"": ""u n\u00c3\u00a4r isch o gad es video cho""}"
bbeca313-0f62-4dd6-9be7-7a35ff826373,"[142071,142076)","[253317,253332)",T3_GP1,"{""sent_id"": ""a820"", ""start"": ""10132.7"", ""end"": ""10133.28"", ""text"": ""ethan""}"
80714203-6997-433a-abdb-1530e834687d,"[142077,142117)","[253337,253425)",T3_GP1,"{""sent_id"": ""a821"", ""start"": ""10133.51"", ""end"": ""10137.03"", ""text"": ""responds to emma and aaron rumour weisch""}"
ebcf1d37-165b-4f0c-b375-b3a489a36580,"[142118,142140)","[253446,253489)",T3_GP1,"{""sent_id"": ""a822"", ""start"": ""10137.84"", ""end"": ""10139.57"", ""text"": ""die z\u00c3\u00a4meh\u00c3\u00a4ng n\u00c3\u00a4r so""}"
360e8fb5-2756-4b71-a19b-ad0f2ca9b82d,"[142141,142174)","[253496,253556)",T3_GP1,"{""sent_id"": ""a823"", ""start"": ""10139.86"", ""end"": ""10142.26"", ""text"": ""l\u00c3\u00bct loht die arme m\u00c3\u00b6nsche la si""}"
7f65e8f8-0ce4-4666-9e75-43ff6e6f7c6e,"[142175,142177)","[253613,253624)",T3_GP1,"{""sent_id"": ""a824"", ""start"": ""10144.53"", ""end"": ""10144.98"", ""text"": ""ja""}"
02ec0aca-9f1f-40ee-bdad-7a7576f3bbfd,"[142178,142180)","[253772,253780)",T3_GP1,"{""sent_id"": ""a825"", ""start"": ""10150.880000000001"", ""end"": ""10151.22"", ""text"": ""ja""}"
ab03e04b-0a74-46b0-8cb3-90ebe5991deb,"[142181,142183)","[253827,253840)",T3_GP1,"{""sent_id"": ""a826"", ""start"": ""10153.09"", ""end"": ""10153.6"", ""text"": ""ja""}"
04b3febc-4d4b-4781-956b-319a4cd3b159,"[142184,142219)","[253872,253915)",T3_GP1,"{""sent_id"": ""a827"", ""start"": ""10154.89"", ""end"": ""10156.6"", ""text"": ""d\u00c3\u00a8s fingi aube o z beste we sie so""}"
e14995cf-57f1-451f-8685-6259cd45729b,"[142220,142283)","[253928,254002)",T3_GP1,"{""sent_id"": ""a828"", ""start"": ""10157.14"", ""end"": ""10160.09"", ""text"": ""ja irgendwie ber\u00c3\u00bcehmtheite kommentiere o mein gott i hasse die""}"
e508381d-bfcf-473d-a739-70e85e27514f,"[142284,142336)","[254006,254088)",T3_GP1,"{""sent_id"": ""a829"", ""start"": ""10160.26"", ""end"": ""10163.54"", ""text"": ""woni n\u00c3\u00a4r so denke so ja was verg\u00c3\u00bcdisch zit uf dene""}"
ee776e30-d055-4435-9c27-1418c6390335,"[142337,142381)","[254092,254160)",T3_GP1,"{""sent_id"": ""a830"", ""start"": ""10163.71"", ""end"": ""10166.43"", ""text"": ""ihri instasite oder so z ga u d\u00c3\u00a8s z schribe""}"
42398727-3a4a-4d42-879d-8b9fefa22eb6,"[142382,142392)","[254183,254198)",T3_GP1,"{""sent_id"": ""a831"", ""start"": ""10167.33"", ""end"": ""10167.96"", ""text"": ""es isch so""}"
c3b79635-7698-4973-b876-df2b5eb657d0,"[142393,142397)","[254224,254235)",T3_GP1,"{""sent_id"": ""a832"", ""start"": ""10168.97"", ""end"": ""10169.41"", ""text"": ""\u00c3\u00a4be""}"
962068d9-11a4-47c4-ac63-60c9c93c25d8,"[142398,142406)","[254262,254275)",T3_GP1,"{""sent_id"": ""a833"", ""start"": ""10170.51"", ""end"": ""10171.03"", ""text"": ""vor auem""}"
4bd5e236-cf95-4ad0-9844-b5c3105ac33c,"[142407,142447)","[254280,254331)",T3_GP1,"{""sent_id"": ""a834"", ""start"": ""10171.22"", ""end"": ""10173.24"", ""text"": ""we d\u00c3\u00a8s bi \u00c3\u00b6ppertem ber\u00c3\u00bcehmtem machsch""}"
a4da2d5a-0642-43f3-b1a2-5a1906d3a87e,"[142448,142450)","[254342,254354)",T3_GP1,"{""sent_id"": ""a835"", ""start"": ""10173.71"", ""end"": ""10174.18"", ""text"": ""ja""}"
e66d5f40-5e97-4cae-8b3a-6a06d6f8f8a0,"[142451,142512)","[254364,254442)",T3_GP1,"{""sent_id"": ""a836"", ""start"": ""10174.58"", ""end"": ""10177.68"", ""text"": ""\u00c3\u00a4s geit null komma zw\u00c3\u00b6i sekunde u n\u00c3\u00a4chher ch\u00c3\u00b6me alli fans""}"
0442b414-0a87-4ce6-8ee6-a029ef6f35b8,"[142513,142527)","[254448,254481)",T3_GP1,"{""sent_id"": ""a837"", ""start"": ""10177.94"", ""end"": ""10179.24"", ""text"": ""u mache di abe""}"
4741da2f-30fc-47c0-8e79-88bad3318807,"[142528,142562)","[254574,254619)",T3_GP1,"{""sent_id"": ""a838"", ""start"": ""10182.97"", ""end"": ""10184.76"", ""text"": ""ja aber es isch e unn\u00c3\u00b6tigi meinig""}"
6dc39db9-0c92-4733-bec0-0f8d2707b8bd,"[142563,142611)","[254658,254730)",T3_GP1,"{""sent_id"": ""a839"", ""start"": ""10186.35"", ""end"": ""10189.21"", ""text"": ""es isch o m\u00c3\u00a4ngisch we sie kommentiere irgendwie""}"
dd360597-cf70-46b0-b153-87f15be19999,"[142612,142672)","[254758,254838)",T3_GP1,"{""sent_id"": ""a840"", ""start"": ""10190.34"", ""end"": ""10193.53"", ""text"": ""ke ahnig was bi stars irgendwie unn\u00c3\u00b6tigs z\u00c3\u00bcg kommen ja aso""}"
423dcda3-dd6a-43e1-b3f6-e0bcf70b40b2,"[142673,142680)","[254922,254950)",T3_GP1,"{""sent_id"": ""a841"", ""start"": ""10196.9"", ""end"": ""10198.0"", ""text"": ""ja \u00c3\u00a4be""}"
8ebe9dcd-50bd-41b4-aaa1-4d1cf4d626ae,"[142681,142684)","[255005,255015)",T3_GP1,"{""sent_id"": ""a842"", ""start"": ""10200.2"", ""end"": ""10200.61"", ""text"": ""nei""}"
3907eb90-42d2-48e6-abf7-61ba269ae94a,"[142685,142687)","[255105,255117)",T3_GP1,"{""sent_id"": ""a843"", ""start"": ""10204.22"", ""end"": ""10204.69"", ""text"": ""ja""}"
2a0b50dd-5030-4b2a-8b22-8fc1f1dc4243,"[142688,142690)","[255246,255257)",T3_GP1,"{""sent_id"": ""a844"", ""start"": ""10209.86"", ""end"": ""10210.31"", ""text"": ""ja""}"
61e37548-b0fa-49b3-a07c-30908b47b1ee,"[142691,142719)","[255274,255304)",T3_GP1,"{""sent_id"": ""a845"", ""start"": ""10210.98"", ""end"": ""10212.18"", ""text"": ""oder eifach f\u00c3\u00bcr sich bhaute""}"
d7d6ec70-14af-4ee8-99d9-864346e86dd7,"[142720,142744)","[255306,255337)",T3_GP1,"{""sent_id"": ""a846"", ""start"": ""10212.24"", ""end"": ""10213.51"", ""text"": ""so wie angeri m\u00c3\u00b6nsche o""}"
3da65e6f-1d2e-436b-b86c-3fd2fc64547f,"[142745,142747)","[255419,255433)",T3_GP1,"{""sent_id"": ""a847"", ""start"": ""10216.8"", ""end"": ""10217.35"", ""text"": ""ja""}"
a551d7d4-e8d4-40bd-a611-a21ffb9c129c,"[142748,142799)","[255457,255520)",T3_GP1,"{""sent_id"": ""a848"", ""start"": ""10218.3"", ""end"": ""10220.81"", ""text"": ""oder villech wei sie \u00c3\u00a4be grad e rektion e reaktion""}"
a93486ff-7b12-456f-bb83-6d9453cb9a0f,"[142800,142802)","[255550,255561)",T3_GP1,"{""sent_id"": ""a849"", ""start"": ""10222.02"", ""end"": ""10222.47"", ""text"": ""ja""}"
45096790-6d9b-4f8c-ac8f-516aa7887e8e,"[142803,142893)","[255562,255653)",T3_GP1,"{""sent_id"": ""a850"", ""start"": ""10222.49"", ""end"": ""10226.130000000001"", ""text"": ""villech si sie mega fan u hei ds gf\u00c3\u00bceu mit hasskomment\u00c3\u00a4r machenis n\u00c3\u00a4r (UNVERST\u00c3\u201eNDLICH)""}"
7838d58b-b48e-49a2-9017-94219520585a,"[142894,142896)","[255696,255706)",T3_GP1,"{""sent_id"": ""a851"", ""start"": ""10227.86"", ""end"": ""10228.24"", ""text"": ""ja""}"
e9ac91c0-3b11-4832-afbc-5985a5aa12f1,"[142897,142902)","[255838,255852)",T3_GP1,"{""sent_id"": ""a852"", ""start"": ""10233.55"", ""end"": ""10234.09"", ""text"": ""eh ja""}"
08ef0456-bbdb-4c7e-a240-b1edde784215,"[142903,142905)","[255918,255928)",T3_GP1,"{""sent_id"": ""a853"", ""start"": ""10236.74"", ""end"": ""10237.15"", ""text"": ""ja""}"
60512583-e218-4016-95bf-16e99ce572b6,"[142906,142911)","[256055,256069)",T3_GP1,"{""sent_id"": ""a854"", ""start"": ""10242.22"", ""end"": ""10242.76"", ""text"": ""genau""}"
34d481bc-f346-4bbb-9e68-4e7ec1361249,"[142912,142966)","[256173,256223)",T3_GP1,"{""sent_id"": ""a855"", ""start"": ""10246.95"", ""end"": ""10248.96"", ""text"": ""i weiss nid die gseuschaft isch m\u00c3\u00a4ngisch chli komisch""}"
fbce1e28-19f5-4ba0-91c0-c07cfe3d0c5a,"[142967,142987)","[256258,256291)",T3_GP1,"{""sent_id"": ""a856"", ""start"": ""10250.35"", ""end"": ""10251.64"", ""text"": ""me chas nid studiere""}"
3400a63f-fbe8-45f7-847a-d7b3747fa048,"[142988,143012)","[256335,256361)",T3_GP1,"{""sent_id"": ""a857"", ""start"": ""10253.42"", ""end"": ""10254.44"", ""text"": ""jede isch ungerschidlech""}"
a12306a7-1806-4fa4-908e-06ab418a641c,"[143013,143015)","[256408,256423)",T3_GP1,"{""sent_id"": ""a858"", ""start"": ""10256.32"", ""end"": ""10256.95"", ""text"": ""ja""}"
f72716d0-f6d5-4bf8-b02c-ade449c1413a,"[143016,143019)","[256688,256704)",T3_GP1,"{""sent_id"": ""a859"", ""start"": ""10267.55"", ""end"": ""10268.16"", ""text"": ""nei""}"
d69449bd-3773-4f68-bbdb-f352a816c704,"[143020,143030)","[256747,256764)",T3_GP1,"{""sent_id"": ""a860"", ""start"": ""10269.89"", ""end"": ""10270.57"", ""text"": ""aso weisch""}"
6150ac2a-de34-4a60-9787-9af26a5b68f1,"[143031,143055)","[256808,256854)",T3_GP1,"{""sent_id"": ""a861"", ""start"": ""10272.33"", ""end"": ""10274.16"", ""text"": ""es w\u00c3\u00bcrd mi o nid st\u00c3\u00b6re""}"
1bb5283a-9bf3-482e-8da7-424339d21431,"[143056,143121)","[257040,257114)",T3_GP1,"{""sent_id"": ""a862"", ""start"": ""10281.630000000001"", ""end"": ""10284.59"", ""text"": ""finges eifach unn\u00c3\u00b6tig we sis abelade zum ihri chind z \u00c3\u00bcberwache""}"
1cefe69d-72e0-47f6-bd91-071e4c3369f8,"[143122,143146)","[257143,257174)",T3_GP1,"{""sent_id"": ""a863"", ""start"": ""10285.73"", ""end"": ""10286.99"", ""text"": ""was i verschtah cha isch""}"
7c9ada4c-62f5-48c9-b7f4-a436ddc1e99d,"[143147,143157)","[257204,257228)",T3_GP1,"{""sent_id"": ""a864"", ""start"": ""10288.16"", ""end"": ""10289.14"", ""text"": ""mini gotte""}"
444bbd79-9537-4858-99fa-533922d82a7e,"[143158,143170)","[257233,257257)",T3_GP1,"{""sent_id"": ""a865"", ""start"": ""10289.33"", ""end"": ""10290.31"", ""text"": ""ihri tochter""}"
d87ead2b-ef2d-4e8a-a654-cbdadd729a8f,"[143171,143253)","[257286,257387)",T3_GP1,"{""sent_id"": ""a866"", ""start"": ""10291.47"", ""end"": ""10295.5"", ""text"": ""isch f\u00c3\u00bcr nes jahr nach amerika die macht FMS u die het n\u00c3\u00a4r es ustuschjahr gmacht""}"
8629bb4a-fc0a-4d43-94c9-72938771ccdc,"[143254,143305)","[257399,257467)",T3_GP1,"{""sent_id"": ""a867"", ""start"": ""10295.99"", ""end"": ""10298.71"", ""text"": ""u dert het d muetter snapchat u instragram abeglade""}"
68f4ae7b-5729-4368-9d13-be97e4358482,"[143306,143373)","[257477,257557)",T3_GP1,"{""sent_id"": ""a868"", ""start"": ""10299.09"", ""end"": ""10302.31"", ""text"": ""woni muess s\u00c3\u00a4ge okay chani verschtah w\u00c3\u00bcu ja dis ching isch w\u00c3\u00a4g u""}"
02a671b8-738c-4c44-be75-2576b30cd9c4,"[143374,143418)","[257559,257620)",T3_GP1,"{""sent_id"": ""a869"", ""start"": ""10302.36"", ""end"": ""10304.83"", ""text"": ""anstatt immer \u00c3\u00bcber whatsapp schribe oder so""}"
a5504c64-0cbd-4767-bf36-2524245a2c11,"[143419,143454)","[257623,257685)",T3_GP1,"{""sent_id"": ""a870"", ""start"": ""10304.94"", ""end"": ""10307.41"", ""text"": ""chasch mau halt es bild snappe oder""}"
8cb9c931-2fc5-48ee-a4a9-692e959ede21,"[143455,143488)","[257738,257779)",T3_GP1,"{""sent_id"": ""a871"", ""start"": ""10309.55"", ""end"": ""10311.19"", ""text"": ""der kontakt isch haut chli angers""}"
3d0f8104-d02b-4aa0-8949-e1020b3ced4a,"[143489,143559)","[257787,257872)",T3_GP1,"{""sent_id"": ""a872"", ""start"": ""10311.48"", ""end"": ""10314.91"", ""text"": ""oder \u00c3\u00a4be uf social media gsehsch was sie postet u so dsch ja o sch\u00c3\u00b6n""}"
9d4da98d-0715-42ea-b577-3f01ea656d13,"[143560,143562)","[257965,257977)",T3_GP1,"{""sent_id"": ""a873"", ""start"": ""10318.630000000001"", ""end"": ""10319.1"", ""text"": ""ja""}"
1ed4ca18-cd83-4803-84f8-13c8005dfa61,"[143563,143580)","[258077,258090)",T3_GP1,"{""sent_id"": ""a874"", ""start"": ""10323.09"", ""end"": ""10323.6"", ""text"": ""(UNVERST\u00c3\u201eNDLICH)""}"
a998f647-4ce3-4bcc-8b23-f78a411dbf63,"[143581,143586)","[258122,258135)",T3_GP1,"{""sent_id"": ""a875"", ""start"": ""10324.91"", ""end"": ""10325.4"", ""text"": ""i mei""}"
3f5a5cbd-d987-4163-9c12-438f58b894d7,"[143587,143589)","[258162,258175)",T3_GP1,"{""sent_id"": ""a876"", ""start"": ""10326.49"", ""end"": ""10327.01"", ""text"": ""ja""}"
7f7467aa-e992-4a6b-bdc2-116b6219d7e0,"[143590,143612)","[258259,258297)",T3_GP1,"{""sent_id"": ""a877"", ""start"": ""10330.39"", ""end"": ""10331.91"", ""text"": ""mir hei ir schueu denn""}"
6770c0a5-b065-4622-afd5-5120f21945a4,"[143613,143637)","[258300,258336)",T3_GP1,"{""sent_id"": ""a878"", ""start"": ""10332.02"", ""end"": ""10333.44"", ""text"": ""mau glehrt mir s\u00c3\u00b6ue nie""}"
bf859392-8328-41e6-a3e4-8de50a0179e5,"[143638,143708)","[258352,258425)",T3_GP1,"{""sent_id"": ""a879"", ""start"": ""10334.08"", ""end"": ""10337.03"", ""text"": ""weisch es ch\u00c3\u00b6me doch m\u00c3\u00a4ngisch da die m\u00c3\u00b6nsche wo der so z\u00c3\u00bcg verzeue""}"
09c129e9-0a52-4543-acf2-00d9ac703394,"[143709,143786)","[258434,258512)",T3_GP1,"{""sent_id"": ""a880"", ""start"": ""10337.380000000001"", ""end"": ""10340.5"", ""text"": ""ir schueu (.) weisch so wie poliziste ch\u00c3\u00b6me u bi \u00c3\u00bcs si n\u00c3\u00a4r mau l\u00c3\u00bct weg so""}"
d9c3c8f1-e0a5-4766-846c-d409821922d2,"[143787,143840)","[258524,258582)",T3_GP1,"{""sent_id"": ""a881"", ""start"": ""10340.98"", ""end"": ""10343.3"", ""text"": ""sicherheit soziale medie cho sie hei n\u00c3\u00a4r so gseit ja""}"
126e1197-3f4d-4e51-b19f-85e5956e4e94,"[143841,143866)","[258591,258630)",T3_GP1,"{""sent_id"": ""a882"", ""start"": ""10343.66"", ""end"": ""10345.22"", ""text"": ""mir s\u00c3\u00b6ue \u00c3\u00bcs immer frage""}"
d7fe99b1-0bd8-4399-9713-bb56a1d248ff,"[143867,143883)","[258648,258679)",T3_GP1,"{""sent_id"": ""a883"", ""start"": ""10345.93"", ""end"": ""10347.18"", ""text"": ""ob das wo mir uf""}"
25606f7e-1555-47ad-a8b5-c4bdf2b23d16,"[143884,143931)","[258683,258744)",T3_GP1,"{""sent_id"": ""a884"", ""start"": ""10347.32"", ""end"": ""10349.78"", ""text"": ""de soziale medie w\u00c3\u00bcrde ufelade wo s jede gseht""}"
0cc4eeaa-f323-4d78-b1e4-9e16706e3f7f,"[143932,143943)","[258762,258780)",T3_GP1,"{""sent_id"": ""a885"", ""start"": ""10350.48"", ""end"": ""10351.2"", ""text"": ""ob mer d\u00c3\u00a8s""}"
1c092ea4-db43-4469-9897-802df79957a6,"[143944,143981)","[258785,258850)",T3_GP1,"{""sent_id"": ""a886"", ""start"": ""10351.41"", ""end"": ""10354.01"", ""text"": ""im schuelhusgang w\u00c3\u00bcrde ufh\u00c3\u00a4nke oder""}"
